uuid,content,label,article_type,source_type,pre_post_GPT,dataset_source,text_length
427ffdde-7e88-4b7b-a189-468bbac8cbd1,"Now I've been crying lately
Thinkin' about the world as it is
Why must we go on hating?
Why can't we live in bliss?

'Cause out on the edge of darkness
There rides a Trump train. https://t.co/ppaqNxewn0",fake,twitter post,human,pre-GPT,x-Gen,45
60946374-f97f-4db1-8b5d-a3f5c10dfb6c,I misspoke about Trump calling for an extermination of Latinos.  My mistake was unintentional and I’m sorry. Trump’s constant assault on people of color and his use of the word “invasion” to describe the flow of immigrants is intentional and constant.,fake,twitter post,human,pre-GPT,x-Gen,50
e895cf94-4540-45da-8cbd-18e147300b43,"FIRST TV AD: West Virginia deserves a Senator who will be an ally for @realDonaldTrump, who has a record of beating Obama to save coal jobs, and who will always defend our Second Amendment rights. Watch our first TV ad here --&gt; 

#WVsen #WVpol https://t.co/cpQ1AmFh7l",real,twitter post,human,pre-GPT,x-Gen,57
b7489bd2-f2de-4a45-841c-4597772bc56e,Quick Election Security Disinfo Debunker: election-related servers WERE NOT recently seized in Europe by the US Army contrary to #disinfo rapidly spreading across social media. Don’t buy it &amp; think 2x before you share. #Protect2020 https://t.co/qfwP6CypXX https://t.co/ikjU1Sls0t,fake,twitter post,human,pre-GPT,x-Gen,50
80623318-c87e-4969-9ad5-3e7f91073149,"John McCain is an American hero &amp; one of the bravest fighters I've ever known. Cancer doesn't know what it's up against. Give it hell, John.",fake,twitter post,human,pre-GPT,x-Gen,35
ed1674da-c5cb-47c6-9b59-d4a7f35aab56,"The Texas unemployment rate is now the lowest it’s been in 40
Years &amp; Texas led the nation last month in new job creation. #TXLEGE https://t.co/Mfr6iNUH0K",fake,twitter post,human,pre-GPT,x-Gen,34
98a21806-6f3a-4a50-97c1-d407be379007,"The annual Pentagon budget hovers over $750 billion annually, twice that of the much debated Build Back Better Act that costs about $350 billion annually as currently proposed. And the Build Back Better Act is PAID for, unlike the Pentagon’s budget (which we don’t even audit!). https://t.co/hVYVP3U2cL",real,twitter post,human,pre-GPT,x-Gen,62
71b7c1a4-4414-4816-9467-cd456d7b68a8,"Dan Bishop was down 17 points 3 weeks ago. He then asked me for help, we changed his strategy together, and he ran a great race. Big Rally last night. Now it looks like he is going to win. @CNN &amp; @MSNBC are moving their big studio equipment and talent out. Stay tuned!",fake,twitter post,human,pre-GPT,x-Gen,65
0720e548-bfe8-4e21-98f3-3fc964299ae4,"Children should never be punished for the actions of their parents, and I’ve always supported protections for our DREAMers. Now it’s time for Democrats to decide if they want to negotiate in good faith and accept a compromise that secures our borders...",fake,twitter post,human,pre-GPT,x-Gen,49
5e881985-ba21-45fb-aeae-15eeabfd485a,"Without coverage for pre-existing conditions, Susie and her family would be bankrupt. Those protections are exactly what Thom Tillis voted to take away. I’m running for U.S. Senate because North Carolinians like Susie deserve a leader who will fight for them. https://t.co/NLUAo2g5cr",real,twitter post,human,pre-GPT,x-Gen,50
c75d1115-a512-42aa-af5d-561fe7011ba6,"Kavanaugh chooses his words very carefully, and this is a dog whistle for going after birth control. He was nominated for the purpose of taking away a woman’s constitutionally protected right to make her own health care decisions. Make no mistake - this is about punishing women. https://t.co/zkBjXzIvQI",fake,twitter post,human,pre-GPT,x-Gen,56
dc564dba-a65e-45f9-a9ff-bbc6db370e16,Boy passes Joe Biden a vial of fresh blood to drink on his way back to the White House. 👀 https://t.co/sqTg9Oz2cW,fake,twitter post,human,pre-GPT,x-Gen,24
8fe89d7f-2ff2-4f1c-86e3-65aa38b95219,"A lie gets halfway around the world before the truth has a chance to get its pants on.

Winston S. Churchill",fake,twitter post,human,pre-GPT,x-Gen,22
ba4b1d0c-6451-4b95-9ba9-ae08d442d777,"Buffalo protester shoved by Police could be an ANTIFA provocateur. 75 year old Martin Gugino was pushed away after appearing to scan police communications in order to black out the equipment. @OANN  I watched, he fell harder than was pushed. Was aiming scanner. Could be a set up?",fake,twitter post,human,pre-GPT,x-Gen,55
c65e4ce2-5640-49b9-b88c-575ec878ee36,"CORRECTION: Although the number of ballots and percentage may not be correct, the basic gist of the tweet (not originally my post) is true. Thousands of ballots are being rejected for signature problems. Please check that yours is not one of them. If so, please fix the problem!",fake,twitter post,human,pre-GPT,x-Gen,57
b61c700e-ea1f-4fe3-86fd-2a2b2413fc5d,"Dr. Fauci lied about masks in March 

Dr. Fauci has been distorting the level of vaccination needed for herd immunity

It isn’t just him

Many in elite bubbles believe the American public doesn’t know “what’s good for them” so they need to be tricked into “doing the right thing”",fake,twitter post,human,pre-GPT,x-Gen,59
250c86dd-ef84-4853-a11c-b12a8986905d,"In June, there were 207,416 migrant encounters at our southern border. There have now been 16 straight months of OVER 150,000 illegal border crossings. https://t.co/Le3uHDJ0v3",real,twitter post,human,pre-GPT,x-Gen,30
361c25a5-3f96-4e89-ad89-4127919984d7,The full press release from Sheriff Darrell Dix: https://t.co/vkiHQsj2TR,fake,twitter post,human,pre-GPT,x-Gen,12
2f844fd9-db58-4c59-b53f-53191e73c266,"Wisconsin is second to last in the Midwest in our vaccination rate and the governor says he’s “satisfied.” Tony Evers didn’t plan ahead, refused help when offered, and now is refusing to acknowledge the seriousness of this failure.
https://t.co/5f6KhestTM",real,twitter post,human,pre-GPT,x-Gen,50
841c59b9-5a18-45c1-917c-cb4a14f1c30c,"I'm in Detroit at General Motors HQ. 

We bailed you out. 
We gave you tax breaks. 

Your workers are the reason your CEO took home almost 22 MILLION DOLLARS last year alone (295x your company's average employee).

And this is how you repay them? 

#CorporateGreed https://t.co/VUwjUROmZv",real,twitter post,human,pre-GPT,x-Gen,58
e2f6eec9-a561-4d3d-9288-a4dc53668332,"I’m honored to have an incredible committee as the outsider candidate for #wisen. As our campaign continues our work to #SendInTheMarine &amp; keep our focus on beating @tammybaldwin, our growing leadership team will help us to build on our momentum toward victory in November. https://t.co/kBIuAZye5N",fake,twitter post,human,pre-GPT,x-Gen,57
001fa7f5-8cb7-4e9e-b71e-4697a8862785,"""Since Newtown, more people have died at the end of a gun than we have lost in Afghanistan.""—VP Joe Biden",real,twitter post,human,pre-GPT,x-Gen,25
78bb6946-1ca4-4804-95ad-4913a30bd0e4,Enjoying the moment with my wife and Pfizer's Chief Human Resources Officer at last night's @AtlanticCouncil Distinguished Leadership Awards. Glad we were able to be together in person as I accepted this award on behalf of our purpose-driven colleagues around the world. https://t.co/y3r0y6peal,fake,twitter post,human,pre-GPT,x-Gen,50
ff4dbc79-82e9-4923-b475-5b11e08e9bad,"Nice soundbite. Now do the tens of thousands of other successful New Yorkers and businesses fleeing your idiotic policies every week. I’ll wait.

Also I don’t remember this sentiment ever stopping you from coming to @realDonaldTrump’s office begging for $. I was there. GOOD TIMES https://t.co/jDbK3k9daY",fake,twitter post,human,pre-GPT,x-Gen,60
7ef5d55c-7229-4976-9eb7-104763ffaa52,The Court has ordered North Carolina to step up significantly its funding for education. It should begin now with this budget. - RC https://t.co/Rw8Aa8wDJc,real,twitter post,human,pre-GPT,x-Gen,28
2d3556c6-8369-419e-aaf3-9db36a23cbf1,The United Nations Security Council just voted 15-0 to sanction North Korea. China and Russia voted with us. Very big financial impact!,real,twitter post,human,pre-GPT,x-Gen,25
002b22d9-4e2a-481f-aac0-2da08596971e,"Wow, Report Just Out! Google manipulated from 2.6 million to 16 million votes for Hillary Clinton in 2016 Election! This was put out by a Clinton supporter, not a Trump Supporter! Google should be sued. My victory was even bigger than thought! @JudicialWatch",fake,twitter post,human,pre-GPT,x-Gen,51
696b1927-662a-46f4-9c29-ccc12649f831,"FWIW, fact checking Trump's Bannon statement, Republicans had only held the Alabama Senate seat for 21 yrs, not ""more than 30"". (Judge Hefflin, D, retired in '96.)
I'll leave psycho-analysis to others.",fake,twitter post,human,pre-GPT,x-Gen,46
64b62fec-9349-41ff-a307-5e7f1c013237,Under N.Y. State “Assault Weapon” ban 1 simple cosmetic change pictured here is difference between legal &amp; banned.Otherwise exactly same 1/4 https://t.co/i7CFRkmHvi,real,twitter post,human,pre-GPT,x-Gen,28
35b4bdf2-d712-4c2b-811e-7d2cd8604c5e,"DeSantis has signed into law an unconstitutional attack on women that strips away their reproductive freedom.

Women should make decisions about their own bodies, not governors. I'd veto this bill and any attempt to restrict the right to choose. Full stop.",fake,twitter post,human,pre-GPT,x-Gen,47
f4a2d2c1-5092-44a2-a671-eee373e42310,Mexico is paying for the Wall through the new USMCA Trade Deal. Much of the Wall has already been fully renovated or built. We have done a lot of work. $5.6 Billion Dollars that House has approved is very little in comparison to the benefits of National Security. Quick payback!,fake,twitter post,human,pre-GPT,x-Gen,56
0871dd6b-99c5-469f-94b6-f9897c8f1919,"Here's the thing. In Tx, charters get 100% state $/pupil funding while district schools (95% students) get about 1/3 funding from state w/ rest coming from local prop taxes (which is why those taxes are so high). Districts getting less b/c scarce $ going to charters. #txlege https://t.co/7HtIqo0ynZ",real,twitter post,human,pre-GPT,x-Gen,63
52d8fa6f-802f-4499-972a-c46d69ea5417,"In the “old days” if you were President and you had a good economy, you were basically immune from criticism. Remember, “It’s the economy stupid.” Today I have, as President, perhaps the greatest economy in history...and to the Mainstream Media, it means NOTHING. But it will!",fake,twitter post,human,pre-GPT,x-Gen,62
69bb58cd-4a13-484d-b117-7ca511a9d560,....Absentee Ballots are fine because you have to go through a precise process to get your voting privilege. Not so with Mail-Ins. Rigged Election!!! 20% fraudulent ballots?,fake,twitter post,human,pre-GPT,x-Gen,35
9a05b390-0217-469a-96f6-ac7f7bc871d2,"Major fact check needed here. Biden says overturning of Roe puts America an outlier in the modern world. Most European countries ban or have heavy limits on abortion. Under Roe, the U.S. was closer to China and North Korea than France.",real,twitter post,human,pre-GPT,x-Gen,46
d60c3ec3-f153-4338-b615-ff7bd53c4c5f,"At the same point in office, Pres. GWBush had made 50 visits to this Texas Ranch totaling all or part of 323 days.",real,twitter post,human,pre-GPT,x-Gen,26
963c6f29-34cd-46f9-baee-7c2d5bca2084,Our country deserves a Director w/ not only impeccable credentials but also one who can unite the country as we strive for justice &amp; truth. https://t.co/SZIXbfmSOo,fake,twitter post,human,pre-GPT,x-Gen,31
dc9b8a1d-fee3-4fcd-a8ed-153118a6b5d7,Serious concerns I have about Judge Kavanaugh in addition to the obvious health care &amp; separation of power issues: He ruled that the Consumer Financial Protection Bureau was unconstitutional (reversed by full Circuit Court) &amp; went out of his way to dissent against net neutrality,real,twitter post,human,pre-GPT,x-Gen,52
105f4c81-2ce2-4b76-b6af-c2663aabfc77,The Vice President has the power to reject fraudulently chosen electors.,fake,twitter post,human,pre-GPT,x-Gen,12
7b10e987-2e13-4942-a80f-b8e7848739be,"Due To COVID-19, President Donald Trump Passes Away at 74 https://t.co/dv7h25c6ji",fake,twitter post,human,pre-GPT,x-Gen,14
b99c3af8-1317-4222-ba0b-1ec587497abe,"The American economy is continuing its longest monthly streak of job growth in history, with 3.9 million jobs added since President Trump was elected. https://t.co/qmaW68IDdH #WVGOP",real,twitter post,human,pre-GPT,x-Gen,31
519f3297-064e-47f5-b5c9-af84d8f2fd8e,"I want to take a moment today to talk about how the right wing misinformation machine works, how it churns up outrage, how supposedly “civil” Republicans fuel it...and what the real world consequences are for innocent people caught in its trap.",real,twitter post,human,pre-GPT,x-Gen,48
789132d1-270a-4701-878a-7e7cbf398b1a,"Democrats want to teach white kids that they're racist and minority kids that the deck is stacked against them. 

Wokeism and 1619 are causing more division. We must stand up to stop them now.",fake,twitter post,human,pre-GPT,x-Gen,38
ae9b2a53-e076-4f57-9402-04292d4dc6c3,"HAPPENING NOW: Mayor Lightfoot joins City leaders and other elected officials to announce the first phase of the Reclaiming Communities Campaign—as part of the INVEST South/West initiative. 
 https://t.co/Uf1a3w1WD0",fake,twitter post,human,pre-GPT,x-Gen,32
772a69b3-56bb-45c8-a491-d5e78c51e384,".@SenKamalaHarris, why are you supporting the animals of MS-13? You must not know what ICE really does. Here is a link to help you out: https://t.co/kcrNj4aVMU",fake,twitter post,human,pre-GPT,x-Gen,34
3999db20-c0d7-4be8-93ba-c9dda6d56640,President Obama’s proposed oil tax would cost consumers 24 cents a gallon. https://t.co/C8fJ1rJyeg #ObamaLegacy https://t.co/hmSXDC6eFG,real,twitter post,human,pre-GPT,x-Gen,23
a47e157f-56d8-47cb-b7bc-fa25c218e2d4,@fineout It's something I've heard - hope it's not true. But honestly hard to tell when their editor is RTing my opponent's staff and editing black and white campaign videos of me to prop up Charlie. It was a hit job on the eve of election. We posted the facts. Will link below.,fake,twitter post,human,pre-GPT,x-Gen,63
b2e324f9-b301-4320-8d3c-805040feb61f,"@GovEvers liquor stores are open, strip malls can have 5 customers, but dentists are non-essential?! @VickiMcKenna @EmpowerWi #wiright",fake,twitter post,human,pre-GPT,x-Gen,26
74675062-5ab1-4ab4-96e8-1775201ea47e,"We are trying to help Portland, not hurt it. Their leadership has, for months, lost control of the anarchists and agitators. They are missing in action. We must protect Federal property, AND OUR PEOPLE. These were not merely protesters, these are the real deal!",fake,twitter post,human,pre-GPT,x-Gen,54
