uuid,content,label,article_type,source_type,pre_post_GPT,dataset_source,text_length
25541185-ad59-4eb8-b08d-49bd57893746,"The 2020 election could not have been fair because “Los Angeles County agreed, during litigation, that there were 1.2 million ineligible voters after the election.”",fake,twitter post,human,post-GPT,x-Gen,30
587db7a2-3523-4a52-8604-4fed374b56be,"Says Elizabeth Warren said, “Allowing Republicans to vote could threaten the integrity of an election.”",fake,twitter post,human,post-GPT,x-Gen,19
2b4cfd14-330a-4b9b-9611-00fe82cddd1a,“President Joe Biden admits to faking the election.”,fake,twitter post,human,post-GPT,x-Gen,11
48e25120-4521-4d56-8ca0-c2bce58a69c7,"Same-day voter registration ""does not allow election officials to verify the validity and accuracy of voter information.""",fake,twitter post,human,post-GPT,x-Gen,20
e1deeacc-b218-4ecc-bd00-2d47cf1c8f5d,"In California, there were “10 million mail ballots unaccounted for” in the November midterm election.",fake,twitter post,human,post-GPT,x-Gen,19
4e310861-f399-44bc-8dad-97d681d82393,“Lula's staff infiltrated and caused damage while the Brazilian Patriots cleaned up.”,fake,twitter post,human,post-GPT,x-Gen,16
332ab4b0-3813-4a16-9a26-508e00948656,A video shows Jim Jordan saying the 2020 “election was stolen.”,fake,twitter post,human,post-GPT,x-Gen,14
dc943ac6-93df-4ff8-aefd-81855f15470f,Kari Lake’s lawsuit “exposes Arizona used no signature verification.”,fake,twitter post,human,post-GPT,x-Gen,14
8f684135-4f9b-4d95-a034-c9b441f0a97f,Early vote counts after the polls closed in Georgia’s U.S. Senate runoff are evidence of election fraud.,fake,twitter post,human,post-GPT,x-Gen,20
9e557997-a9cc-4524-b9bc-a1f853067797,Katie Hobbs signing Arizona’s election certification was “unconstitutional.”,fake,twitter post,human,post-GPT,x-Gen,13
e5f840b5-a9d8-499f-bb6d-94aaf8017266,"Elon Musk tweeted, “The Democrats paid the CEO Jack Dorsey of Twitter millions of dollars to block and delete people’s pages during the 2020 election.”",fake,twitter post,human,post-GPT,x-Gen,31
ab307404-c30c-4ec0-a18f-30358403bf04,Fluctuating vote count in Fox News coverage of the Georgia U.S. Senate runoff is evidence of voter fraud.,fake,twitter post,human,post-GPT,x-Gen,19
3d8352b9-6b16-4323-8ba5-de6ecb6d0f23,"On the day of the Dec. 6 runoff, “armed groups of Black Panthers” were “reportedly patrolling certain voting locations” in Georgia.",fake,twitter post,human,post-GPT,x-Gen,27
b6aaf541-c674-40e8-8126-c0105193814b,The law prohibits current Secretary of State Katie Hobbs from overseeing the election while she was a candidate for governor.,fake,twitter post,human,post-GPT,x-Gen,21
43886adb-844a-4ba9-9cbf-9981acfdfcc2,Solar companies “have to give solar panels away for completely no net cost.”,fake,twitter post,human,post-GPT,x-Gen,16
315c5b64-fca0-4b5d-9970-42b39cce0679,"""We’re just burning 300 gallons of jet fuel to de-ice this clean energy wind turbine … that needs 80 gallons of synthetic oil to operate.""",fake,twitter post,human,post-GPT,x-Gen,30
6f2cc10a-4511-4a64-a58f-a70a6ecab8e5,"""Energy costs are the highest in 15 years.""",real,twitter post,human,post-GPT,x-Gen,11
83e01e4f-b263-44bf-bdfc-066553f4edfa,"""Biden drained America's Strategic Petroleum Reserves to the lowest level since 1984.""",real,twitter post,human,post-GPT,x-Gen,16
afffc7ef-988b-4b1b-8aaf-5083b3d99db2,“Florida man arrested for using a lost U.S. nuke to power his home for more than 27 years.”,fake,twitter post,human,post-GPT,x-Gen,21
8b8f742a-cbd0-47ac-bf47-33341a9494f3,Katie Hobbs “has voted to double our gas tax.”,real,twitter post,human,post-GPT,x-Gen,12
c2c0bb4d-fb1b-4af0-b6e9-edb6dc5ef232,2018 interview shows Bill Gates has changed his position on clean energy,fake,twitter post,human,post-GPT,x-Gen,12
139f8d35-2c0c-4547-a313-16eeb5431430,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",fake,twitter post,human,post-GPT,x-Gen,20
c246e12d-0a81-4f09-ac07-2d3f5cb8cc62,"""If every person on earth just recycled, stopped using plastic straws, and drove an electric car, 100 corporations would still produce 70% of total global emissions.""",fake,twitter post,human,post-GPT,x-Gen,33
8da12013-90f2-4219-92f2-f3a9b1d5e252,"“The five people that died in that plane crash … were supposed to go to Ohio to test the water, the soil and the air quality in East Palestine.”",fake,twitter post,human,post-GPT,x-Gen,33
bdf09666-d9bf-43b9-ad90-23025ae05b23,"Earthquake in Turkey and Syria is ""a systemic attack against Kurdish people.""",fake,twitter post,human,post-GPT,x-Gen,15
33a643af-2175-4f82-967e-3e9368e5a212,“There are no greenhouse gas emissions in this photo” of cows grazing.,fake,twitter post,human,post-GPT,x-Gen,15
44cf923c-bfe1-4431-9e0b-3eeaec7a72fa,"For climate change environmentalists, “not a single one of their predictions ever come true.”",fake,twitter post,human,post-GPT,x-Gen,18
cee1d7a0-b7aa-4495-8a44-ad1aa5071e24,"""In Germany, millions of solar panels are blanketed in snow and 30,000 wind turbines are sitting idle because there’s no wind.”",fake,twitter post,human,post-GPT,x-Gen,27
27feb799-b623-415f-b210-b777bc459b33,"Another continent may exist beneath Antarctica, which is also home to homicidal sea creature of unknown origin",fake,twitter post,human,post-GPT,x-Gen,18
3cdeb289-4a70-4327-8645-5ca503b78802,"""We also know (the Sierra Club) paid for those reporters"" at the Palm Beach Post.",fake,twitter post,human,post-GPT,x-Gen,20
4ec57783-fbb4-4614-a748-89ae6acb2f62,Says Republican U.S. Sen. Ron Johnson “called climate change ‘bull----’ during a record heatwave” and “raked in over $700k in fossil fuel cash.”,real,twitter post,human,post-GPT,x-Gen,33
d2b85f5c-c7f8-4f48-900d-0ee1ccdbaf8f,"""Bill Gates and AOC say that a cow emits more pollution than a car.""",fake,twitter post,human,post-GPT,x-Gen,17
1299fb51-f940-4d3a-80dc-fb06d24cc4e2,David Schweikert has “been convicted of 11 House ethics violations.”,real,twitter post,human,post-GPT,x-Gen,13
061d80c4-abba-4994-9dbe-8101ae277deb,"Instead of fighting opioid addiction, a nonprofit founded by J.D. Vance paid his “top political adviser” and funded “political polling.”",real,twitter post,human,post-GPT,x-Gen,27
b259f0c8-d5d0-4128-acbf-b694743e3177,“When fentanyl burns it smells like popcorn.”,fake,twitter post,human,post-GPT,x-Gen,10
a4d153b4-6541-44eb-8182-b3c62b37768e,"Chemtrails are being put into the atmosphere and are trickling down into soil and water, becoming “the real cause of disease.”",fake,twitter post,human,post-GPT,x-Gen,25
7aa4f1df-feb1-4993-8144-6b943002ba21,"""There is no Biden presidency. The real Biden was executed for his crimes long ago along with Clinton.""",fake,twitter post,human,post-GPT,x-Gen,22
07b009b0-dc1f-4c5f-9f88-c485d96dcffc,Video shows someone impersonating Joe Biden in a mask.,fake,twitter post,human,post-GPT,x-Gen,10
d8d46161-f811-420b-8a27-3c00045efb70,A Pentagon plan and a CDC poster proves that a “zombie apocalypse” is coming.,fake,twitter post,human,post-GPT,x-Gen,17
0dbb7570-0785-441f-9fa3-bef08472ff11,“The Antarctic ice cap is not melting.”,fake,twitter post,human,post-GPT,x-Gen,10
a98d9988-03ac-46d7-b43f-ba336cda0986,Brain aneurysms are a “serious and common COVID-19 mRNA vaccine injury in young people.”,fake,twitter post,human,post-GPT,x-Gen,17
4472ad51-f32d-486d-a13c-d9e46dfa36dc,"""Adam Schiff will be impeached.”",fake,twitter post,human,post-GPT,x-Gen,8
b53dc4f9-e792-4387-a966-a22827a3fcf3,Symbols on Huggies diapers are coded references to pedophilia.,fake,twitter post,human,post-GPT,x-Gen,10
7560e7f1-7731-4b55-9193-33e35a904099,“Future and Malia Obama are expecting first child together.”,fake,twitter post,human,post-GPT,x-Gen,12
1672d8e7-f984-4feb-9cd2-c3aec3fccf1e,Quotes Sarah Palin as saying “when Jesus celebrated Easter with his disciples there were no Easter bunnies or egg hunts.”,fake,twitter post,human,post-GPT,x-Gen,23
d7a79a10-5d6c-465b-ba91-fda290ee9ea6,"Reuters reported that “White House employee Andrew Bates did use Nazi symbolism in a recent tweet.""",fake,twitter post,human,post-GPT,x-Gen,19
308dcdff-5425-4666-be4c-ce9513568bbc,“The gunman at Greenwood Park Mall was a CIA asset.”,fake,twitter post,human,post-GPT,x-Gen,13
226d5d48-0ae3-4b7a-9599-6523f29f272b,BBC News edited out boos in footage of Boris Johnson arriving at the Queen’s Platinum Jubilee thanksgiving service.,fake,twitter post,human,post-GPT,x-Gen,21
48a5baae-8961-405f-bf2e-f971d0f180dd,Greenpeace USA had a banner on Trump International Hotel in Las Vegas making fun of Donald Trump’s genitalia.,fake,twitter post,human,post-GPT,x-Gen,21
ab9c01d3-bcf4-4839-bf38-fad0f6fd7928,“Gavin Newsom Gets Death Penalty.”,fake,twitter post,human,post-GPT,x-Gen,8
2f2f64a8-025b-4f7d-b710-1a37042f1491,“Boy passes Joe Biden a vial of fresh blood to drink on his way back to the White House”,fake,twitter post,human,post-GPT,x-Gen,21
20ab9366-0122-45fa-85f0-406b5655ce1c,Image shows Donald Trump’s new Christmas card.,fake,twitter post,human,post-GPT,x-Gen,10
38265ed7-b747-46d3-97e1-959edd4c41f3,The military arrested “bedridden Gavin Newsom.”,fake,twitter post,human,post-GPT,x-Gen,9
c441b5b5-a13d-40d6-914e-c5fd21f0fb50,“Virginia man arrested for having Minecraft worlds that were exact replicas of classified U.S. military bases.”,fake,twitter post,human,post-GPT,x-Gen,19
4322f495-d214-4658-9c4a-ecba5273c8cf,Says Marjorie Taylor Greene tweeted: “People can’t really be convicted on such flimsy circumstantial evidence as ‘having a similar gait’ or ‘owning the identical shoes’ or ‘being in DC and not having any alibi for that time’ can they?! I don’t recognize this America.”,fake,twitter post,human,post-GPT,x-Gen,60
a258f455-e8ed-4479-8791-a2adc3510a29,"Desmond Tutu died on Oct. 20, 2021.",fake,twitter post,human,post-GPT,x-Gen,9
d0e99755-5e7c-42ea-9c96-4a9a1dd7c4a0,"""Fifty-four percent of Wisconsinites live in a child care desert.""",real,twitter post,human,post-GPT,x-Gen,13
d9a7682f-31db-4b96-ac0d-4a6c4a337562,Goat’s milk is a good substitute for baby formula.,fake,twitter post,human,post-GPT,x-Gen,12
28bccb26-caa5-4def-833f-ea1028d43c21,Donations of baby formula to Ukraine helped cause the current U.S. shortage.,fake,twitter post,human,post-GPT,x-Gen,13
67e189c2-2775-4dba-b116-aaa6a179ffa6,“Canada’s new law allows government to take children away if parents don’t accept kids’ ‘gender identity.’”,fake,twitter post,human,post-GPT,x-Gen,26
ff63c1f5-c767-4de2-934d-7ddc2c0dc190,“California introduces new bill that would allow mothers to kill their babies up to 7 days after birth.”,fake,twitter post,human,post-GPT,x-Gen,21
9620e218-aad1-4e07-b91c-979b833bba8c,“All communications to families from the US Navy have been halted.”,fake,twitter post,human,post-GPT,x-Gen,14
dd6bc2a8-f495-48ea-bb3f-3a4abfde0ac4,The Biden Department of Justice “would use the FBI to target parents who speak out against critical race theory.”,fake,twitter post,human,post-GPT,x-Gen,22
a2182a55-8f15-499c-82a3-329d48d30ac0,“More cops are killed responding to domestic violence calls than anything else.”,fake,twitter post,human,post-GPT,x-Gen,15
baae7df6-c463-4d1e-8697-f13e2d54d5dd,The Federal Reserve “has suspended the availability of new currency.”,fake,twitter post,human,post-GPT,x-Gen,13
f40596ac-38b8-466b-9dd6-b888c6778a93,Executive Order 14067 will allow the federal government to “turn on and turn off your money.”,fake,twitter post,human,post-GPT,x-Gen,19
bf3a6062-e801-4baa-b9a9-d312f1608338,“Tulsi Gabbard Venmos Nancy Pelosi $600.01 forcing the IRS to audit Pelosi’s finances.”,fake,twitter post,human,post-GPT,x-Gen,19
08145c87-0ef0-48e9-bc23-edb86c8b23dd,The entire banking system in Canada is closing down.,fake,twitter post,human,post-GPT,x-Gen,10
aa957093-296d-4179-8a13-9d714fa9f55e,Fires at food processing plants are an “attempt to starve us.”,fake,twitter post,human,post-GPT,x-Gen,14
523f05f1-b5e5-4bda-b7f3-2ece6fdbd933,Pouring soda on raw pork will cause parasites to emerge.,fake,twitter post,human,post-GPT,x-Gen,11
86e8edf7-0c20-4b7d-bfaa-0654494c9a67,An ingredient in some of Chick-fil-A’s dipping sauces can cause serious health problems.,fake,twitter post,human,post-GPT,x-Gen,16
cd6a3cbc-1eac-4a2c-b4a7-6a7c1fd368fa,"Backyard chicken flocks have stopped laying eggs, and the feed is responsible.",fake,twitter post,human,post-GPT,x-Gen,14
8d564c76-374b-4289-8eb2-8f17412f090d,"“Wisconsin is the nation’s top cranberry producer — in fact, our farmers harvest around 60 percent of the country’s crop.”",real,twitter post,human,post-GPT,x-Gen,28
fc5d59e4-bf01-4058-95ee-323b932e4dd4,"The government caused a fire at Hillandale Farms in Connecticut “so that they can force us into eating their fake GMO meats, or starve us into compliance.”",fake,twitter post,human,post-GPT,x-Gen,31
3f71452d-0418-4e24-99ef-346cb62c3d1d,“Scientists warn eggs are causing thousands of people to ‘suddenly’ form blood clots.”,fake,twitter post,human,post-GPT,x-Gen,18
0286e2ae-e549-41cc-83d4-5d07c674b2e2,“Chickens aren’t laying eggs because RNA is being added to commercial chicken feed.”,fake,twitter post,human,post-GPT,x-Gen,18
1eb7753c-fc17-470d-9de7-116448671fbb,The U.S. chicken and egg shortage is linked to Bill Gates.,fake,twitter post,human,post-GPT,x-Gen,12
fa762883-1c34-4a82-8c3e-bcdc3893b94c,Bill Gates tweeted that “vaccines in our food supply solves the problem of vaccine hesitancy.”,fake,twitter post,human,post-GPT,x-Gen,18
a874e905-40a2-4339-8b53-024ffe90d48e,Today’s high food prices were planned during a 2015 food shortage simulation.,fake,twitter post,human,post-GPT,x-Gen,15
8f0da8b4-48a4-4421-ba82-c7047c03634d,"To qualify for Ohio SNAP benefits, “now a family of 3 can make up to $3,660 a month and it used to be $2,700, so it’s gone up almost $1,000 a month.”",fake,twitter post,human,post-GPT,x-Gen,42
9a8ba936-8edf-48d5-a730-96fedec248b8,Empty store shelves at a Walmart in South Carolina were because of a meat shortage.,fake,twitter post,human,post-GPT,x-Gen,16
c1a57f7b-4bc9-46f5-afbf-72590f345d8d,Fast food chain Wendy’s was “exposed for using horse meat.”,fake,twitter post,human,post-GPT,x-Gen,15
260edceb-c1a9-40cc-99d5-ea0e57921b41,95-item list of food-destroying incidents demonstrates that “you are duped if you think they aren’t planning a food shortage.”,fake,twitter post,human,post-GPT,x-Gen,24
f41f5806-e138-42f1-970a-f014db6796d2,“USDA is predicting egg prices will be $12 a dozen by fall 2022.”,fake,twitter post,human,post-GPT,x-Gen,17
a8ecbde3-e8fe-4839-a621-fc6187039792,"“1,900 food production companies have been destroyed” as part of conspiracy.",fake,twitter post,human,post-GPT,x-Gen,14
dab03163-17be-41a3-82f4-1142b14f9e54,Bill Gates is coating your organic produce with a “dangerous chemical.”,fake,twitter post,human,post-GPT,x-Gen,14
c63d335a-c776-42e0-97aa-7a56c7f1e0e3,“MRNA vaccines are being injected into our food supply.”,fake,twitter post,human,post-GPT,x-Gen,12
b55f8d88-246c-45f9-8de3-cf49b97791dd,The Human Meat Project is using donated bodies and organs to create “alternative meat consumption options.”,fake,twitter post,human,post-GPT,x-Gen,19
d748467b-bcfd-4cec-84f4-821d5fd355b4,McDonald's uses potatoes sprayed with a highly toxic pesticide called Monitor.,fake,twitter post,human,post-GPT,x-Gen,13
30ba81e0-df5c-4fa9-acdc-57fefd193335,Proposed Senate bill would give FDA power to approve dietary supplements and “ban herbs.”,fake,twitter post,human,post-GPT,x-Gen,17
6436a6df-4f27-408f-975f-0b65108dd9dd,Dark spots on potato chips are “infected with throat mold.”,fake,twitter post,human,post-GPT,x-Gen,13
eecbf8da-02ee-4ce6-929f-2564f34b0e08,"If a sealed bag of raw poultry appears “puffy,” it means the protein is not safe to consume.",fake,twitter post,human,post-GPT,x-Gen,22
167869a0-f241-4709-8a5d-a7d4e312e4ba,"Consuming “rice and beans, milk, cheese, butter and eggs” causes disease by age 30.",fake,twitter post,human,post-GPT,x-Gen,20
9bd4937f-bd1d-446b-b234-66d2531b1aa2,Baby carrots are soaked in bleach and can cause cancer.,fake,twitter post,human,post-GPT,x-Gen,11
d5572053-7dfe-47e8-85c6-743214302286,“Don't let this formula shortage scare you!!! Make your baby some hemp milk w/sea moss. It’s easy I promise!”,fake,twitter post,human,post-GPT,x-Gen,29
